Unnamed: 0,ID,Name,Sex,Age,NOC,Team,Sport,Event,Medal,Year,Season,Height,Weight,Games,City,region,notes
6206,1323157,KANG Yujeong,Female,25.0,KOR,South Korea,Judo,Women -48 kg,,2020,Summer,,,2020 Summer,Tokyo,South Korea,
6207,1381518,KANGERT Tanel,Male,34.0,EST,Estonia,Cycling Road,Men's Road Race,,2020,Summer,,,2020 Summer,Tokyo,Estonia,
6208,1381518,KANGERT Tanel,Male,34.0,EST,Estonia,Cycling Road,Men's Individual Time Trial,,2020,Summer,,,2020 Summer,Tokyo,Estonia,
6209,1315114,KANO Koki,Male,23.0,JPN,Japan,Fencing,Men's Épée Individual,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6210,1315114,KANO Koki,Male,23.0,JPN,Japan,Fencing,Men's Épée Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Japan,
6211,1313184,KANO Ryota,Male,29.0,JPN,Japan,Rugby Sevens,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6212,1314018,KANTOR Piotr,Male,29.0,POL,Poland,Beach Volleyball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6213,1339644,KAO Chan-Hung,Male,27.0,TPE,Chinese Taipei,Weightlifting,Men's 61kg,,2020,Summer,,,2020 Summer,Tokyo,Taiwan,
6214,1365872,KAPAS Boglarka,Female,28.0,HUN,Hungary,Swimming,Women's 200m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6215,1365872,KAPAS Boglarka,Female,28.0,HUN,Hungary,Swimming,Women's 4 x 200m Freestyle Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6216,1425797,KAPLINA Iuliia,Female,28.0,ROC,Russia,Sport Climbing,Women's Combined,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6217,1466629,KAPOTSIS Marios,Male,29.0,GRE,Greece,Water Polo,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Greece,
6218,1797093,KAPS Jessie,Female,23.0,BEL,Belgium,Shooting,10m Air Rifle Women,,2020,Summer,,,2020 Summer,Tokyo,Belgium,
6219,1320660,KAPUTIN Rellie,Female,28.0,PNG,Papua New Guinea,Athletics,Women's Long Jump,,2020,Summer,,,2020 Summer,Tokyo,Papua New Guinea,
6220,1350424,KARABATIC Luka,Male,33.0,FRA,France,Handball,Men Team,Gold,2020,Summer,,,2020 Summer,Tokyo,France,
6221,1350423,KARABATIC Nikola,Male,37.0,FRA,France,Handball,Men Team,Gold,2020,Summer,,,2020 Summer,Tokyo,France,
6222,1454464,KARACHALIOU Vasileia,Female,24.0,GRE,Greece,Sailing,Women's One Person Dinghy - Laser Radial,,2020,Summer,,,2020 Summer,Tokyo,Greece,
6223,1382402,KARADENIZ Suleyman,Male,26.0,TUR,Turkey,Wrestling,Men's Freestyle 97kg,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6224,1350987,KARAKAS Hedvig,Female,31.0,HUN,Hungary,Judo,Women -57 kg,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6225,1293076,KARAKOUSKAYA Nastassia,Female,25.0,BLR,Belarus,Swimming,Women's 4 x 100m Medley Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Belarus,
6226,1367296,KARAKURT Ebrar,Female,21.0,TUR,Turkey,Volleyball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6227,1400430,KARALIENE Donata,Female,32.0,LTU,Lithuania,Rowing,Women's Double Sculls Team,,2020,Summer,,,2020 Summer,Tokyo,Lithuania,
6228,1294258,KARALIOK Yauheni,Male,25.0,BLR,Belarus,Cycling Track,Men's Omnium,,2020,Summer,,,2020 Summer,Tokyo,Belarus,
6229,1449885,KARALIS Emmanouil,Male,21.0,GRE,Greece,Athletics,Men's Pole Vault,,2020,Summer,,,2020 Summer,Tokyo,Greece,
6230,1466618,KARAMESIOU Pinelopi,Female,18.0,GRE,Greece,Artistic Swimming,Team,,2020,Summer,,,2020 Summer,Tokyo,Greece,
6231,1382340,KARAMETE Irem,Female,28.0,TUR,Turkey,Fencing,Women's Foil Individual,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6232,1331643,KARAMOSLI Elyes,Male,31.0,TUN,Tunisia,Volleyball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Tunisia,
6233,1284523,KARAMZADEH Fatemeh,Female,22.0,IRI,Iran,Shooting,10m Air Rifle Women,,2020,Summer,,,2020 Summer,Tokyo,Iran,
6234,1284523,KARAMZADEH Fatemeh,Female,22.0,IRI,Iran,Shooting,50m Rifle 3 Positions Women,,2020,Summer,,,2020 Summer,Tokyo,Iran,
6235,1304213,KARAPETIAN Ferdinand,Male,28.0,ARM,Armenia,Judo,Men -73 kg,,2020,Summer,,,2020 Summer,Tokyo,Armenia,
6236,1304159,KARAPETYAN Elmira,Female,27.0,ARM,Armenia,Shooting,10m Air Pistol Women,,2020,Summer,,,2020 Summer,Tokyo,Armenia,
6237,1302870,KARASZ Anna,Female,29.0,HUN,Hungary,Canoe Sprint,Women's Kayak Single 200m,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6238,1302870,KARASZ Anna,Female,29.0,HUN,Hungary,Canoe Sprint,Women's Kayak Four 500m Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6239,1436774,KARATSEV Aslan,Male,27.0,ROC,Russia,Tennis,Men's Singles,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6240,1436774,KARATSEV Aslan,Male,27.0,ROC,Russia,Tennis,Men's Doubles Team,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6241,1436774,KARATSEV Aslan,Male,27.0,ROC,Russia,Tennis,Mixed Doubles Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Russia,
6242,1382453,KARDASZ Klaudia,Female,25.0,POL,Poland,Athletics,Women's Shot Put,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6243,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's All-Around,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6244,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6245,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's Pommel Horse,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6246,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's Rings,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6247,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's Vault,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6248,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's Parallel Bars,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6249,1305165,KARIMI Milad,Male,22.0,KAZ,Kazakhstan,Artistic Gymnastics,Men's Horizontal Bar,,2020,Summer,,,2020 Summer,Tokyo,Kazakhstan,
6250,1282408,KARIMISOUCHELMAEI Javad,Male,23.0,IRI,Iran,Volleyball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Iran,
6251,1427959,KARIMOVA Elvina,Female,27.0,ROC,Russia,Water Polo,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6252,1428766,KARIMOVA Yulia,Female,27.0,ROC,Russia,Shooting,10m Air Rifle Women,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6253,1428766,KARIMOVA Yulia,Female,27.0,ROC,Russia,Shooting,50m Rifle 3 Positions Women,Bronze,2020,Summer,,,2020 Summer,Tokyo,Russia,
6254,1428766,KARIMOVA Yulia,Female,27.0,ROC,Russia,Shooting,10m Air Rifle Mixed Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Russia,
6255,1346150,KARLSSON Kristian,Male,30.0,SWE,Sweden,Table Tennis,Men's Team,,2020,Summer,,,2020 Summer,Tokyo,Sweden,
6256,1337797,KARLSSON Lovisa,Female,26.0,SWE,Sweden,Sailing,Women's Two Person Dinghy - 470 Team,,2020,Summer,,,2020 Summer,Tokyo,Sweden,
6257,1621515,KARLSSON Mathilda,Female,36.0,SRI,Sri Lanka,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Sri Lanka,
6258,1449247,KARLSTROM Perseus,Male,31.0,SWE,Sweden,Athletics,Men's 20km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Sweden,
6259,1369747,KARMA,Female,31.0,BHU,Bhutan,Archery,Women's Individual,,2020,Summer,,,2020 Summer,Tokyo,Bhutan,
6260,1427953,KARNAUKH Anna,Female,27.0,ROC,Russia,Water Polo,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6261,1431916,KARPENKOV Ilia,Male,24.0,ROC,Russia,3x3 Basketball,Men Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Russia,
6262,1334163,KARSCH Monika,Female,38.0,GER,Germany,Shooting,10m Air Pistol Women,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6263,1334163,KARSCH Monika,Female,38.0,GER,Germany,Shooting,25m Pistol Women,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6264,1366585,KARSTOFT Ida,Female,25.0,DEN,Denmark,Athletics,Women's 4 x 100m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Denmark,
6265,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's All-Around,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6266,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6267,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's Pommel Horse,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6268,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's Rings,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6269,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's Vault,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6270,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's Parallel Bars,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6271,1406255,KARTSEV Aleksandr,Male,19.0,ROC,Russia,Artistic Gymnastics,Men's Horizontal Bar,,2020,Summer,,,2020 Summer,Tokyo,Russia,
6272,1464003,KARUNARATNE Niluka,Male,36.0,SRI,Sri Lanka,Badminton,Men's Singles,,2020,Summer,,,2020 Summer,Tokyo,Sri Lanka,
6273,1319644,KARWACKA Marlena,Female,24.0,POL,Poland,Cycling Track,Women's Team Sprint Team,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6274,1319644,KARWACKA Marlena,Female,24.0,POL,Poland,Cycling Track,Women's Sprint,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6275,1319644,KARWACKA Marlena,Female,24.0,POL,Poland,Cycling Track,Women's Keirin,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6276,1315267,KASAHARA Kenya,Male,33.0,JPN,Japan,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6277,1307410,KASAYA Leonida,Female,27.0,KEN,Kenya,Volleyball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Kenya,
6278,1443969,KASSOMA Albertina,Female,25.0,ANG,Angola,Handball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Angola,
6279,1345499,KASTENING Timo,Male,26.0,GER,Germany,Handball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6280,1314350,KASZA Robert,Male,35.0,HUN,Hungary,Modern Pentathlon,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6281,1366034,KATAI Donata,Female,17.0,ZIM,Zimbabwe,Swimming,Women's 100m Backstroke,,2020,Summer,,,2020 Summer,Tokyo,Zimbabwe,
6282,1308731,KATARIYA Vandana,Female,29.0,IND,India,Hockey,Women Team,,2020,Summer,,,2020 Summer,Tokyo,India,
6283,1387246,KATERINKA CZAKOVA Maria,Female,32.0,SVK,Slovakia,Athletics,Women's 20km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Slovakia,
6284,1349174,KATIR Mohamed,Male,23.0,ESP,Spain,Athletics,Men's 5000m,,2020,Summer,,,2020 Summer,Tokyo,Spain,
6285,1289055,KATKAVETS Aliaksei,Male,23.0,BLR,Belarus,Athletics,Men's Javelin Throw,,2020,Summer,,,2020 Summer,Tokyo,Belarus,
6286,1474349,KATOATAU Ruben,Male,24.0,KIR,Kiribati,Weightlifting,Men's 67kg,,2020,Summer,,,2020 Summer,Tokyo,Kiribati,
6287,1300441,KATOKA Naomie,Female,21.0,COD,Democratic Republic of the Congo,Taekwondo,Women -67kg,,2020,Summer,,,2020 Summer,Tokyo,Democratic Republic of the Congo,
6288,1343511,KATONA Renata,Female,26.0,HUN,Hungary,Fencing,Women's Sabre Individual,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6289,1343511,KATONA Renata,Female,26.0,HUN,Hungary,Fencing,Women's Sabre Team,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6290,1795597,KATONGO Evarine,Female,18.0,ZAM,Zambia,Football,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Zambia,
6291,1319492,KATSUKI Hayato,Male,30.0,JPN,Japan,Athletics,Men's 50km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6292,1280393,KATZ Alex,Male,26.0,ISR,Israel,Baseball/Softball,Baseball Team,,2020,Summer,,,2020 Summer,Tokyo,Israel,
6293,1484008,KATZ Nathan,Male,26.0,AUS,Australia,Judo,Men -66 kg,,2020,Summer,,,2020 Summer,Tokyo,Australia,
6294,1320573,KAUFHOLD Casey,Female,17.0,USA,United States,Archery,Women's Individual,,2020,Summer,,,2020 Summer,Tokyo,USA,
6295,1320573,KAUFHOLD Casey,Female,17.0,USA,United States,Archery,Women's Team,,2020,Summer,,,2020 Summer,Tokyo,USA,
6296,1319540,KAUFMANN Paul-Philipp,Male,25.0,GER,Germany,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6297,1347105,KAUL Niklas,Male,23.0,GER,Germany,Athletics,Men's Decathlon,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6298,1308721,KAUR Gurjit,Female,25.0,IND,India,Hockey,Women Team,,2020,Summer,,,2020 Summer,Tokyo,India,
6299,1408186,KAUR Kamalpreet,Female,25.0,IND,India,Athletics,Women's Discus Throw,,2020,Summer,,,2020 Summer,Tokyo,India,
6300,1308732,KAUR Navjot,Female,26.0,IND,India,Hockey,Women Team,,2020,Summer,,,2020 Summer,Tokyo,India,
6301,1308733,KAUR Navneet,Female,25.0,IND,India,Hockey,Women Team,,2020,Summer,,,2020 Summer,Tokyo,India,
6302,1312924,KAUSHIK Manish,Male,25.0,IND,India,Boxing,Men's Light (57-63kg),,2020,Summer,,,2020 Summer,Tokyo,India,
6303,1429337,KAUZER Peter,Male,37.0,SLO,Slovenia,Canoe Slalom,Men's Kayak,,2020,Summer,,,2020 Summer,Tokyo,Slovenia,
6304,1313720,KAWABATA Hitomi,Female,25.0,JPN,Japan,Baseball/Softball,Softball Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Japan,
6305,1475006,KAWABATA Kaito,Male,22.0,JPN,Japan,Athletics,Men's 4 x 400m Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6306,1316541,KAWAGUCHI Kako,Female,22.0,JPN,Japan,Water Polo,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6307,1315020,KAWAI Mike,Male,23.0,JPN,Japan,Equestrian,Jumping Team,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6308,1316579,KAWAI Risako,Female,26.0,JPN,Japan,Wrestling,Women's Freestyle 57kg,Gold,2020,Summer,,,2020 Summer,Tokyo,Japan,
6309,1316580,KAWAI Yukako,Female,23.0,JPN,Japan,Wrestling,Women's Freestyle 62kg,Gold,2020,Summer,,,2020 Summer,Tokyo,Japan,
6310,1476612,KAWAMOTO Takeshi,Male,26.0,JPN,Japan,Swimming,Men's 100m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6311,1313116,KAWANO Masatora,Male,22.0,JPN,Japan,Athletics,Men's 50km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6312,1313435,KAWATA Yuki,Male,24.0,JPN,Japan,Archery,Men's Individual,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6313,1313435,KAWATA Yuki,Male,24.0,JPN,Japan,Archery,Men's Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Japan,
6314,1319365,KAWAZOE Kaori,Female,25.0,JPN,Japan,Athletics,Women's 20km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6315,1322134,KAWECKI Radoslaw,Male,29.0,POL,Poland,Swimming,Men's 200m Backstroke,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6316,1322134,KAWECKI Radoslaw,Male,29.0,POL,Poland,Swimming,Men's 4 x 200m Freestyle Relay Team,,2020,Summer,,,2020 Summer,Tokyo,Poland,
6317,1281428,KAY Emily,Female,25.0,IRL,Ireland,Cycling Track,Women's Omnium,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6318,1281428,KAY Emily,Female,25.0,IRL,Ireland,Cycling Track,Women's Madison Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6319,1326485,KAY Nic,Male,29.0,AUS,Australia,Basketball,Men Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Australia,
6320,1450965,KAY Pat,Male,27.0,CAN,Canada,Rugby Sevens,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
6321,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's All-Around,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6322,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Floor Exercise,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6323,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Pommel Horse,Bronze,2020,Summer,,,2020 Summer,Tokyo,Japan,
6324,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Rings,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6325,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Vault,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6326,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Parallel Bars,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6327,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Horizontal Bar,,2020,Summer,,,2020 Summer,Tokyo,Japan,
6328,1318235,KAYA Kazuma,Male,24.0,JPN,Japan,Artistic Gymnastics,Men's Team,Silver,2020,Summer,,,2020 Summer,Tokyo,Japan,
6329,1382497,KAYAALP Riza,Male,31.0,TUR,Turkey,Wrestling,Men's Greco-Roman 130kg,Bronze,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6330,1343247,KAYNAKCI Beste,Female,27.0,TUR,Turkey,Sailing,Women's Two Person Dinghy - 470 Team,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6331,1343147,KAYNAR Alican,Male,32.0,TUR,Turkey,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6332,1365485,KAZAKLI Onat,Male,28.0,TUR,Turkey,Rowing,Men's Single Sculls,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6333,1317679,KAZE Odrina,Female,20.0,BDI,Burundi,Swimming,Women's 50m Freestyle,,2020,Summer,,,2020 Summer,Tokyo,Burundi,
6334,1283614,KAZEMI Arsalan,Male,31.0,IRI,Iran,Basketball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Iran,
6335,1457134,KAZEMI Saber,Male,22.0,IRI,Iran,Volleyball,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Iran,
6336,1291757,KAZLOUSKAYA Karyna,Female,21.0,BLR,Belarus,Archery,Women's Individual,,2020,Summer,,,2020 Summer,Tokyo,Belarus,
6337,1291757,KAZLOUSKAYA Karyna,Female,21.0,BLR,Belarus,Archery,Women's Team,,2020,Summer,,,2020 Summer,Tokyo,Belarus,
6338,1889005,KAZMIR Scott,Male,37.0,USA,United States,Baseball/Softball,Baseball Team,Silver,2020,Summer,,,2020 Summer,Tokyo,USA,
6339,1347106,KAZMIREK Kai,Male,30.0,GER,Germany,Athletics,Men's Decathlon,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6340,1433267,KEANE Patrick,Male,24.0,CAN,Canada,Rowing,Lightweight Men's Double Sculls Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
6341,1483327,KEARNS Matilda,Female,20.0,AUS,Australia,Water Polo,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
6342,1342049,KECMANOVIC Miomir,Male,21.0,SRB,Serbia,Tennis,Men's Singles,,2020,Summer,,,2020 Summer,Tokyo,Serbia,
6343,1473334,KEDDELL Rose,Female,27.0,NZL,New Zealand,Hockey,Women Team,,2020,Summer,,,2020 Summer,Tokyo,New Zealand,
6344,1361870,KEENAN Nicolas Santiago,Male,24.0,ARG,Argentina,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Argentina,
6345,1348961,KEENAN Simon,Male,28.0,AUS,Australia,Rowing,Men's Eight Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
6346,1467362,KEETELS Marloes Johanna Maria,Female,28.0,NED,Netherlands,Hockey,Women Team,Gold,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
6347,1332270,KEHR Gabriel,Male,24.0,CHI,Chile,Athletics,Men's Hammer Throw,,2020,Summer,,,2020 Summer,Tokyo,Chile,
6348,1476561,KEIJSER Marieke,Female,24.0,NED,Netherlands,Rowing,Lightweight Women's Double Sculls Team,Bronze,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
6349,1819510,KEITA Kader,Male,20.0,CIV,Ivory Coast,Football,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Ivory Coast,
6350,1466991,KEIZER Sanne,Female,36.0,NED,Netherlands,Beach Volleyball,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
6351,1352038,KEJELCHA Yomif,Male,24.0,ETH,Ethiopia,Athletics,"Men's 10,000m",,2020,Summer,,,2020 Summer,Tokyo,Ethiopia,
6352,1347325,KEJETA Melat Yisak,Female,28.0,GER,Germany,Athletics,Women's Marathon,,2020,Summer,,,2020 Summer,Tokyo,Germany,
6353,1301688,KELAPANDA Ganapathy,Male,25.0,IND,India,Sailing,Men's Skiff - 49er Team,,2020,Summer,,,2020 Summer,Tokyo,India,
6354,1467829,KELDERMAN Wilco,Male,30.0,NED,Netherlands,Cycling Road,Men's Road Race,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
6355,1286517,KELDIYOROVA Diyora,Female,23.0,UZB,Uzbekistan,Judo,Women -52 kg,,2020,Summer,,,2020 Summer,Tokyo,Uzbekistan,
6356,1286517,KELDIYOROVA Diyora,Female,23.0,UZB,Uzbekistan,Judo,Mixed Team,,2020,Summer,,,2020 Summer,Tokyo,Uzbekistan,
6357,1340686,KELES Ismail,Male,33.0,TUR,Turkey,Shooting,10m Air Pistol Men,,2020,Summer,,,2020 Summer,Tokyo,Türkiye,
6358,1485456,KELETELA Dorian,Male,22.0,EOR,Refugee Olympic Team,Athletics,Men's 100m,,2020,Summer,,,2020 Summer,Tokyo,Refugee Olympic Team,
6359,1450216,KELLNEROVA Anna,Female,24.0,CZE,Czech Republic,Equestrian,Jumping Team,,2020,Summer,,,2020 Summer,Tokyo,Czech Republic,
6360,1450216,KELLNEROVA Anna,Female,24.0,CZE,Czech Republic,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Czech Republic,
6361,1429689,KELLOCK Lindsay,Female,31.0,CAN,Canada,Equestrian,Dressage Team,,2020,Summer,,,2020 Summer,Tokyo,Canada,
6362,1429689,KELLOCK Lindsay,Female,31.0,CAN,Canada,Equestrian,Dressage Individual,,2020,Summer,,,2020 Summer,Tokyo,Canada,
6363,1482677,KELLOND-KNIGHT Elise,Female,30.0,AUS,Australia,Football,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
6364,1282081,KELLY Jack,Male,23.0,IRL,Ireland,Rugby Sevens,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6365,1432499,KELLY Madeleine,Female,25.0,CAN,Canada,Athletics,Women's 800m,,2020,Summer,,,2020 Summer,Tokyo,Canada,
6366,1282267,KELLY Ty,Male,33.0,ISR,Israel,Baseball/Softball,Baseball Team,,2020,Summer,,,2020 Summer,Tokyo,Israel,
6367,1343259,KELMELIS Armandas,Male,23.0,LTU,Lithuania,Rowing,Men's Quadruple Sculls Team,,2020,Summer,,,2020 Summer,Tokyo,Lithuania,
6368,1330023,KELMENDI Majlinda,Female,30.0,KOS,Kosovo,Judo,Women -52 kg,,2020,Summer,,,2020 Summer,Tokyo,Kosovo,
6369,1317859,KELTER Alev,Female,30.0,USA,United States,Rugby Sevens,Women Team,,2020,Summer,,,2020 Summer,Tokyo,USA,
6370,1428248,KELZI Ayman,Male,28.0,SYR,Syria,Swimming,Men's 200m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,Syria,
6371,1467365,KEMPERMAN Robbert,Male,31.0,NED,Netherlands,Hockey,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Netherlands,
6372,1365873,KENDERESI Tamas,Male,24.0,HUN,Hungary,Swimming,Men's 200m Butterfly,,2020,Summer,,,2020 Summer,Tokyo,Hungary,
6373,1453264,KENDZIERA David,Male,26.0,USA,United States,Athletics,Men's 400m Hurdles,,2020,Summer,,,2020 Summer,Tokyo,USA,
6374,1310517,KENESHBEKOV Nursultan,Male,21.0,KGZ,Kyrgyzstan,Athletics,Men's 5000m,,2020,Summer,,,2020 Summer,Tokyo,Kyrgyzstan,
6375,1482659,KENNEDY Alanna,Female,26.0,AUS,Australia,Football,Women Team,,2020,Summer,,,2020 Summer,Tokyo,Australia,
6376,1481543,KENNEDY Nina,Female,24.0,AUS,Australia,Athletics,Women's Pole Vault,,2020,Summer,,,2020 Summer,Tokyo,Australia,
6377,1282077,KENNEDY Terry,Male,25.0,IRL,Ireland,Rugby Sevens,Men Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6378,1281901,KENNY Darragh,Male,33.0,IRL,Ireland,Equestrian,Jumping Team,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6379,1281901,KENNY Darragh,Male,33.0,IRL,Ireland,Equestrian,Jumping Individual,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6380,1281490,KENNY David,Male,22.0,IRL,Ireland,Athletics,Men's 20km Race Walk,,2020,Summer,,,2020 Summer,Tokyo,Ireland,
6381,1474957,KENNY Jason,Male,33.0,GBR,Great Britain,Cycling Track,Men's Team Sprint Team,Silver,2020,Summer,,,2020 Summer,Tokyo,UK,
6382,1474957,KENNY Jason,Male,33.0,GBR,Great Britain,Cycling Track,Men's Sprint,,2020,Summer,,,2020 Summer,Tokyo,UK,
6383,1474957,KENNY Jason,Male,33.0,GBR,Great Britain,Cycling Track,Men's Keirin,Gold,2020,Summer,,,2020 Summer,Tokyo,UK,
