Medal,Event,ID,Sport,Name,Sex,NOC,Team,Height,Weight,Age,City,Year,Season,notes,Games,region
,,1968205,,FALANIKO Faafoi,Male,SAM,Samoa,176.0,94.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968215,,ABEYSINGHE Kyle,Male,SRI,Sri Lanka,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Sri Lanka
,,1968219,,NEPAL Sushmita,Female,NEP,Nepal,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Nepal
,,1968222,,SENAVIRATHNE Ganga,Female,SRI,Sri Lanka,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Sri Lanka
,,1968256,,KLAMER Rachel,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1968257,,KINGMA Maya,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1968258,,MURRAY Richard,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1968259,,KOLKMAN Mitch,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1968268,,HOLDER Aniya,Female,RSA,South Africa,174.0,0.0,,Paris,2024,Summer,,2024 Summer,South Africa
,,1968270,,BRUYNS Joshua,Male,RSA,South Africa,176.0,0.0,,Paris,2024,Summer,,2024 Summer,South Africa
,,1968271,,MUKHEIBIR Lauren,Female,RSA,South Africa,160.0,0.0,,Paris,2024,Summer,,2024 Summer,South Africa
,,1968272,,JANSE van RENSBURG Mel,Male,RSA,South Africa,175.0,0.0,,Paris,2024,Summer,,2024 Summer,South Africa
,,1968285,,OPETAI Motu,Male,SAM,Samoa,182.0,91.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968300,,LEITUFIA Neueli,Male,SAM,Samoa,167.0,65.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968309,,KAKIOUEA Winzar,Male,NRU,Nauru,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Nauru
,,1968312,,JEE Minhyung,Female,AUS,Australia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Australia
,,1968316,,BATTY Brock,Male,AUS,Australia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Australia
,,1968317,,NEDOV Emma,Female,AUS,Australia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Australia
,,1968336,,SCANLAN Paul,Male,SAM,Samoa,175.0,86.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968375,,ASAAD Man,Male,SYR,Syria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Syria
,,1968381,,ONOSAI Steve,Male,SAM,Samoa,175.0,86.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968402,,NIULEVAEA Taunuu,Male,SAM,Samoa,189.0,106.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968603,,SHEVCHENKO Alexander,Male,KAZ,Kazakhstan,185.0,0.0,,Paris,2024,Summer,,2024 Summer,Kazakhstan
,,1968635,,MAIAVA Tom,Male,SAM,Samoa,176.0,90.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968646,,BAYANMUNKH Narmandakh,Male,UAE,United Arab Emirates,0.0,0.0,,Paris,2024,Summer,,2024 Summer,United Arab Emirates
,,1968686,,APELU MALIKO Vaa,Male,SAM,Samoa,181.0,89.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968691,,AFA SUA Vaovasa,Male,SAM,Samoa,177.0,93.0,,Paris,2024,Summer,,2024 Summer,Samoa
,,1968743,,TALASH,Female,EOR,EOR,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Refugee Olympic Team
,,1968744,,MANSOURI Farzad,Male,EOR,EOR,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Refugee Olympic Team
Bronze,Women,1968845,Water Polo,AARTS Laura,Female,NED,Netherlands,175.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968846,Water Polo,BUIS Sarah,Female,NED,Netherlands,176.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968847,Water Polo,SEVENICH Vivian,Female,NED,Netherlands,180.0,0.0,31.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968848,Water Polo,WOLVES Iris,Female,NED,Netherlands,178.0,0.0,30.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968850,Water Polo,ROGGE Lieke,Female,NED,Netherlands,175.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968851,Water Polo,ROGGE Bente,Female,NED,Netherlands,178.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968853,Water Polo,TEN BROEK Nina,Female,NED,Netherlands,176.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968854,Water Polo,MOOLHUIJZEN Lola,Female,NED,Netherlands,179.0,0.0,20.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968855,Water Polo,van de KRAATS Simone,Female,NED,Netherlands,180.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968856,Water Polo,JOUSTRA Kittylynn,Female,NED,Netherlands,177.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968857,Water Polo,SLEEKING Brigitte,Female,NED,Netherlands,178.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968858,Water Polo,van der SLOOT Sabrina,Female,NED,Netherlands,175.0,0.0,33.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women,1968860,Water Polo,KEUNING Maartje,Female,NED,Netherlands,182.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1968945,,YOUSSEF Alisar,Female,SYR,Syria,163.0,0.0,,Paris,2024,Summer,,2024 Summer,Syria
,,1968949,,KUANY Kuany,Male,SSD,South Sudan,201.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1968951,,BIDANI Walid,Male,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1968967,,KUOL Bul,Male,SSD,South Sudan,204.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1968994,,MAKOI Jackson,Male,SSD,South Sudan,193.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1969115,,MALUACH Khaman,Male,SSD,South Sudan,216.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1969153,,VOLLERING Demi,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969159,,van DIJK Ellen,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Silver,Women's Road Race,1969165,Cycling Road,VOS Marianne,Female,NED,Netherlands,0.0,0.0,37.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969166,,WIEBES Lorena,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969167,,PIETERSE Puck,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969169,,TERPSTRA Anne,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women's Madison,1969170,Cycling Track,van BELLE Lisa,Female,NED,Netherlands,0.0,0.0,20.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women's Madison,1969173,Cycling Track,van der DUIN Maike,Female,NED,Netherlands,0.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969174,,SMULDERS Laura,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969176,,SMULDERS Merel,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969177,,BAAUW Judy,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969178,,van der PEET Steffie,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969179,,LAMBERINK Kyra,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Silver,Women's Keirin,1969180,Cycling Track,van de WOUW Hetty,Female,NED,Netherlands,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Silver,Women,1969181,Cycling BMX Racing,VEENSTRA Manon,Female,NED,Netherlands,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men's Sprint,1969182,Cycling Track,LAVREYSEN Harrie,Male,NED,Netherlands,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men's Keirin,1969182,Cycling Track,LAVREYSEN Harrie,Male,NED,Netherlands,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men's Team Sprint,1969182,Cycling Track,LAVREYSEN Harrie,Male,NED,Netherlands,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969195,,DORENBOS Yanne,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969196,,van BAARLE Dylan,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969199,,HOOLE Daan,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969202,,van der POEL Mathieu,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men's Team Sprint,1969203,Cycling Track,HOOGLAND Jeffrey,Male,NED,Netherlands,0.0,0.0,31.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men's Team Sprint,1969204,Cycling Track,van LOON Tijmen,Male,NED,Netherlands,0.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969212,,BRINK Jaymio,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969213,,van SCHIP Jan Willem,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969216,,HAVIK Yoeri,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969217,,van der BURG Dave,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men's Team Sprint,1969218,Cycling Track,van den BERG Roy,Male,NED,Netherlands,0.0,0.0,36.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1969239,,BOUDIAF Saoussen,Female,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969253,,OMOT Nuni,Male,SSD,South Sudan,206.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1969283,,NIMUBONA Yves,Male,RWA,Rwanda,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Rwanda
,,1969305,,KEHLI Zohra Nora,Female,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969315,,SHAYOK Marial,Male,SSD,South Sudan,198.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1969322,,THOR Jt,Male,SSD,South Sudan,210.0,0.0,,Paris,2024,Summer,,2024 Summer,South Sudan
,,1969324,,MOHAMED BELKEBIR Kaouther,Female,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969332,,AJAYI Kayinsola,Male,NGR,Nigeria,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1969337,,BENADOUDA Chaima,Female,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969351,,ASHE Favour Oghene Tejiri,Male,NGR,Nigeria,156.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1969353,,HEROUI Salim,Male,ALG,Algeria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969457,,GODBLESS Tima,Female,NGR,Nigeria,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1969461,,KONE Carmel,Male,BUR,Burkina Faso,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Burkina Faso
,,1969546,,NAJJAR Lais,Male,SYR,Syria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Syria
,,1969547,,OFILI Favour,Female,NGR,Nigeria,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1969562,,SAHAKIAN Mariana,Female,LBN,Lebanon,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Lebanon
,,1969603,,CONROY Jordan,Male,IRL,Ireland,189.0,78.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1969607,,CHUKWUMA Rosemary,Female,NGR,Nigeria,165.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1969628,,TULEN Tristan,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women,1969716,Volleyball,GIOVANNINI Gaia,Female,ITA,Italy,182.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Italy
,,1969721,,KHODIR Yassin,Male,EGY,Egypt,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Egypt
,,1969767,,ECHARGUI Moez,Male,TUN,Tunisia,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Tunisia
,,1969769,,AL BALUSHI Ali Anwar Ali,Male,OMA,Oman,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Oman
,,1969772,,TSITSIPAS Petros,Male,GRE,Greece,186.0,0.0,,Paris,2024,Summer,,2024 Summer,Greece
,,1969785,,AL ALAWI Mazoon,Female,OMA,Oman,153.0,0.0,,Paris,2024,Summer,,2024 Summer,Oman
,,1969797,,BAYAN Hasan,Male,SYR,Syria,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Syria
,,1969800,,MAMMERI Tanina Violette,Female,ALG,Algeria,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969815,,MAMMERI Koceila,Male,ALG,Algeria,199.0,0.0,,Paris,2024,Summer,,2024 Summer,Algeria
,,1969830,,WARD Zac,Male,IRL,Ireland,191.0,101.0,,Paris,2024,Summer,,2024 Summer,Ireland
,,1969964,,OTSUKA Tatsunori,Male,JPN,Japan,194.0,0.0,,Paris,2024,Summer,,2024 Summer,Japan
,,1970190,,VISSER Naomi,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970191,,VEERMAN Sanna,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970194,,VOLLEMAN Tisha,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970196,,WEVERS Lieke,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970200,,WEVERS Sanne,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970203,,RIJKEN Frank,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970210,,SCHMIDT Casimir,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970213,,de VEER Martijn,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970214,,GRUENBERG Jermain,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970215,,de MUNCK Loran,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970260,,NUSSER Larissa,Female,NED,Netherlands,175.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970262,,HAGGERTY Tamara,Female,NED,Netherlands,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970263,,HOUSHEER Dione,Female,NED,Netherlands,180.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970264,,DULFER Kelly,Female,NED,Netherlands,185.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970265,,van der HEIJDEN Laura,Female,NED,Netherlands,173.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970266,,MALESTEIN Angela,Female,NED,Netherlands,173.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970267,,DUIJNDAM Rinka,Female,NED,Netherlands,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970268,,SCHANSSEMA Bianca,Female,NED,Netherlands,190.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970269,,POLMAN Estavana,Female,NED,Netherlands,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970272,,van VLIET Lois,Female,NED,Netherlands,182.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970274,,HENDRIKSE Nathalie,Female,NED,Netherlands,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970277,,MOLENAAR Kim,Female,NED,Netherlands,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970280,,van der HELM Judith,Female,NED,Netherlands,182.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970291,,ABBINGH Lois,Female,NED,Netherlands,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970294,,van WETERING Bo,Female,NED,Netherlands,171.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970295,,TEN HOLTE Yara,Female,NED,Netherlands,175.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970296,,van der VLIET Nikita,Female,NED,Netherlands,173.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970300,,WAKIM Philippe,Male,LBN,Lebanon,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Lebanon
Bronze,Men,1970338,Football,HAKIMI Achraf,Male,MAR,Morocco,181.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Morocco
,,1970367,,NYANTAI Bayaraa,Male,MGL,Mongolia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mongolia
Gold,Women's Skiff,1970495,Sailing,van AANHOLT Odile,Female,NED,Netherlands,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970497,,WENNEKES Sara,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women's Dinghy,1970500,Sailing,BOUWMEESTER Marit,Female,NED,Netherlands,0.0,0.0,36.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970502,,LAMBRIEX Bart,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Men's Windsurfing,1970505,Sailing,van OPZEELAND Luuc,Male,NED,Netherlands,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970507,,van de WERKEN Floris,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970512,,van der MEER Laila,Female,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women's Skiff,1970514,Sailing,DUETZ Annette,Female,NED,Netherlands,0.0,0.0,31.0,Paris,2024,Summer,,2024 Summer,Netherlands
Bronze,Women's Kite,1970517,Sailing,LAMMERTS Annelous,Female,NED,Netherlands,0.0,0.0,31.0,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970522,,BOUWER Bjarne,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970524,,BOS Duko,Male,NED,Netherlands,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Netherlands
,,1970546,,ENKHTAIVAN Davaakhuu,Male,MGL,Mongolia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mongolia
,,1970548,,GELETA Deresa,Male,ETH,Ethiopia,174.0,0.0,,Paris,2024,Summer,,2024 Summer,Ethiopia
,,1970572,,OYUNBAT Yesugen,Female,MGL,Mongolia,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Mongolia
Bronze,Men,1970731,Football,RAHIMI Soufiane,Male,MAR,Morocco,180.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Morocco
,,1970765,,DRADRIGA Tom,Male,UGA,Uganda,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Uganda
Gold,Men,1970792,3x3 Basketball,de JONG Worthy,Male,NED,Netherlands,194.0,0.0,36.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1970796,3x3 Basketball,van der HORST Dimeo,Male,NED,Netherlands,197.0,0.0,33.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1970797,3x3 Basketball,DRIESSEN Jan,Male,NED,Netherlands,202.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1970800,3x3 Basketball,SLAGTER Arvin,Male,NED,Netherlands,192.0,0.0,39.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,"Men's 10,000m",1970827,Athletics,CHEPTEGEI Joshua,Male,UGA,Uganda,183.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Uganda
,,1970870,,van EIJKEN Ming,Female,FRA,France,0.0,0.0,,Paris,2024,Summer,,2024 Summer,France
Gold,Jumping Team,1970891,Equestrian,BRASH Scott,Male,GBR,UK,0.0,0.0,39.0,Paris,2024,Summer,,2024 Summer,UK
Gold,Eventing Team,1970892,Equestrian,CANTER Rosalind,Female,GBR,UK,0.0,0.0,38.0,Paris,2024,Summer,,2024 Summer,UK
Gold,Jumping Team,1970896,Equestrian,CHARLES Harry,Male,GBR,UK,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,UK
Bronze,Eventing Individual,1970898,Equestrian,COLLETT Laura,Female,GBR,UK,0.0,0.0,35.0,Paris,2024,Summer,,2024 Summer,UK
Gold,Eventing Team,1970898,Equestrian,COLLETT Laura,Female,GBR,UK,0.0,0.0,35.0,Paris,2024,Summer,,2024 Summer,UK
Bronze,Dressage Individual,1970905,Equestrian,FRY Charlotte,Female,GBR,UK,0.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,UK
Bronze,Dressage Team,1970905,Equestrian,FRY Charlotte,Female,GBR,UK,0.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,UK
Bronze,Dressage Team,1970907,Equestrian,GOULD Andrew,Male,GBR,UK,0.0,0.0,44.0,Paris,2024,Summer,,2024 Summer,UK
Bronze,Dressage Team,1970910,Equestrian,HESTER Carl,Male,GBR,UK,0.0,0.0,57.0,Paris,2024,Summer,,2024 Summer,UK
Gold,Eventing Team,1970912,Equestrian,INGHAM Yasmin,Female,GBR,UK,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,UK
Gold,Eventing Team,1970917,Equestrian,McEWEN Tom,Male,GBR,UK,0.0,0.0,33.0,Paris,2024,Summer,,2024 Summer,UK
Bronze,Dressage Team,1970921,Equestrian,MOODY Becky,Female,GBR,UK,0.0,0.0,44.0,Paris,2024,Summer,,2024 Summer,UK
Gold,Jumping Team,1970925,Equestrian,STOCKDALE Joseph,Male,GBR,UK,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,UK
,,1971188,,ABIODUN Deborah,Female,NGR,Nigeria,167.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1971368,,ANTONIOU Nikolas,Male,CYP,Cyprus,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Cyprus
,,1971438,,ANTONIOU Kalia,Female,CYP,Cyprus,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Cyprus
,,1971542,,AJIBADE Rasheedat,Female,NGR,Nigeria,167.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
,,1971668,,AZCONA Edison,Male,DOM,Dominican Republic,168.0,0.0,,Paris,2024,Summer,,2024 Summer,Dominican Republic
,,1971678,,SYSOJEVA Sandra,Female,POL,Poland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Poland
Silver,Women's 3000m Steeplechase,1971686,Athletics,CHEMUTAI Peruth,Female,UGA,Uganda,163.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Uganda
,,1971698,,REYES Francisco,Male,DOM,Dominican Republic,178.0,0.0,,Paris,2024,Summer,,2024 Summer,Dominican Republic
,,1971702,,SAVASTE Joni,Male,FIN,Finland,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Finland
,,1971717,,OROGOT Tarsis Gracious,Male,UGA,Uganda,177.0,0.0,,Paris,2024,Summer,,2024 Summer,Uganda
,,1971723,,de LEON Jose,Male,DOM,Dominican Republic,185.0,0.0,,Paris,2024,Summer,,2024 Summer,Dominican Republic
,,1971736,,CHENIER Virginie,Female,CAN,Canada,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Canada
,,1971737,,PETERS Eric,Male,CAN,Canada,0.0,0.0,,Paris,2024,Summer,,2024 Summer,Canada
,,1971759,,NAKAAYI Halimah,Female,UGA,Uganda,160.0,0.0,,Paris,2024,Summer,,2024 Summer,Uganda
,,1971874,,ALOZIE Michelle,Female,NGR,Nigeria,170.0,0.0,,Paris,2024,Summer,,2024 Summer,Nigeria
Gold,Women,1971903,Hockey,ALBERS Felice,Female,NED,Netherlands,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971904,Hockey,van ASS Seve,Male,NED,Netherlands,0.0,0.0,32.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971905,Hockey,BALK Lars,Male,NED,Netherlands,0.0,0.0,28.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971909,Hockey,BIJEN Koen,Male,NED,Netherlands,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971910,Hockey,BLAAK Pirmin,Male,NED,Netherlands,0.0,0.0,36.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971911,Hockey,BLOK Justen,Male,NED,Netherlands,0.0,0.0,24.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971917,Hockey,BRINKMAN Thierry,Male,NED,Netherlands,0.0,0.0,29.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women,1971919,Hockey,BURG Joosje,Female,NED,Netherlands,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971921,Hockey,CROON Jorrit Jan Willem,Male,NED,Netherlands,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971922,Hockey,van DAM Thijs,Male,NED,Netherlands,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women,1971923,Hockey,DICKE Pien,Female,NED,Netherlands,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women,1971927,Hockey,FOKKE Luna Noa,Female,NED,Netherlands,0.0,0.0,23.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971929,Hockey,de GEUS Jonas,Male,NED,Netherlands,0.0,0.0,26.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971932,Hockey,van HEIJNINGEN Steijn,Male,NED,Netherlands,0.0,0.0,27.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Men,1971934,Hockey,HOEDEMAKERS Tje,Male,NED,Netherlands,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Netherlands
Gold,Women,1971940,Hockey,JANSEN Yibbi,Female,NED,Netherlands,0.0,0.0,25.0,Paris,2024,Summer,,2024 Summer,Netherlands
